120	filler_a_l	12/17/2019 12:32:44.646	0.986111617953615	1	arm	arm_shoulder
120	filler_a_a	12/17/2019 12:32:49.829	0.736001671831222	2	either	arm_shoulder
120	target_f1_4	12/17/2019 12:32:56.335	0.71964117472908	3	either	ring_toe
120	target_f1_4	12/17/2019 12:32:57.203	0.71964117472908	3	either	ring_toe
120	target_h1_5	12/17/2019 12:33:03.379	0.391672499551536	4	either	pinky
120	filler_b_a	12/17/2019 12:33:11.000	0.453976084319041	5	back	back
120	filler_b_a	12/17/2019 12:33:18.325	0.453976084319041	5	back	back
120	target_f4_5	12/17/2019 12:33:24.292	0.423063781186105	6	either	ring_toe
120	filler_l_b	12/17/2019 12:33:28.134	0.814686227896349	7	leg	leg_knee
120	target_h1_4	12/17/2019 12:33:31.661	0.807904541333304	8	either	ring_finger
120	filler_l_l	12/17/2019 12:33:37.328	0.507148467310802	9	either	leg_calf
120	target_f1_5	12/17/2019 12:33:41.078	0.792762851649062	10	either	pinky_toe
120	filler_b_b	12/17/2019 12:33:45.150	0.804083621668727	11	either	back
120	target_h4_5	12/17/2019 12:33:51.899	0.593078849445195	12	either	ring_finger
