171	target_f4_5	12/17/2019 20:03:26.392	0.95746116836472	1	either	ring_toe
171	filler_a_l	12/17/2019 20:03:32.211	0.0993990980359776	2	arm	arm_shoulder
171	target_h4_5	12/17/2019 20:03:42.910	0.700523461754532	3	either	pinky
171	filler_b_b	12/17/2019 20:03:46.032	0.348218942600401	4	either	back_shoulder
171	filler_a_a	12/17/2019 20:03:49.640	0.748604018780501	5	either	arm_shoulder
171	target_f1_4	12/17/2019 20:03:53.863	0.478563670142652	6	either	big_toe
171	filler_b_a	12/17/2019 20:03:59.132	0.162999791632505	7	back	back
171	target_h1_4	12/17/2019 20:04:03.333	0.892609836141677	8	either	ring_finger
171	filler_l_l	12/17/2019 20:04:06.997	0.126401822622032	9	either	leg_knee
171	target_f1_5	12/17/2019 20:04:10.341	0.608405063235299	10	either	big_toe
171	filler_l_b	12/17/2019 20:04:13.535	0.839449337990121	11	leg	leg_knee
171	target_h1_5	12/17/2019 20:04:16.963	0.686141591127129	12	either	pinky
