122	filler_l_l	12/17/2019 12:34:07.983	0.0745278257682038	1	either	leg_calf
122	target_f4_5	12/17/2019 12:34:14.674	0.450928876250149	2	either	ring_toe
122	filler_a_a	12/17/2019 12:34:17.942	0.153978978357376	3	either	arm_shoulder
122	filler_l_b	12/17/2019 12:34:20.567	0.301562753346847	4	leg	leg_knee
122	target_h1_5	12/17/2019 12:34:23.741	0.650113062773929	5	either	thumb
122	filler_b_b	12/17/2019 12:34:25.857	0.118889653430418	6	either	back
122	target_f1_5	12/17/2019 12:34:28.697	0.617961793280305	7	either	big_toe
122	filler_a_l	12/17/2019 12:34:30.564	0.552572501431317	8	arm	arm_shoulder
122	target_h4_5	12/17/2019 12:34:34.585	0.881950940311985	9	either	ring_finger
122	target_f1_4	12/17/2019 12:34:37.315	0.673941755508171	10	either	ring_toe
122	filler_b_a	12/17/2019 12:34:39.278	0.364322648224519	11	back	back
122	target_h1_4	12/17/2019 12:34:41.088	0.196631645857455	12	either	thumb
