129	filler_b_a	12/17/2019 12:38:50.018	0.566130640990199	1	back	back
129	filler_l_b	12/17/2019 12:38:53.518	0.927185233988897	2	leg	leg_knee
129	filler_a_a	12/17/2019 12:39:33.817	0.249842999343858	3	either	arm_shoulder
129	target_h4_5	12/17/2019 12:40:27.452	0.131102757369266	4	either	ring_finger
129	filler_l_l	12/17/2019 12:40:37.548	0.946943314354034	5	either	leg_knee
129	target_h1_4	12/17/2019 12:40:43.784	0.49892022351651	6	either	thumb
129	target_f1_4	12/17/2019 12:40:52.626	0.198448273194121	7	either	ring_toe
129	filler_a_l	12/17/2019 12:40:55.318	0.0139520304082943	8	arm	arm_shoulder
129	filler_b_b	12/17/2019 12:41:00.860	0.34922209948218	9	either	back
129	target_h1_5	12/17/2019 12:41:10.114	0.169343010130437	10	either	pinky
129	target_f1_5	12/17/2019 12:41:24.367	0.59242678091778	11	either	pinky_toe
129	target_f4_5	12/17/2019 12:41:28.802	0.177443473673524	12	either	pinky_toe
