167	target_f4_5	12/17/2019 20:00:02.430	0.429584753307612	1	either	ring_toe
167	target_h4_5	12/17/2019 20:00:09.071	0.373572690020413	2	either	ring_finger
167	target_f1_5	12/17/2019 20:00:17.261	0.506621789726527	3	either	big_toe
167	filler_l_l	12/17/2019 20:00:23.034	0.929039813418971	4	either	leg_knee
167	filler_b_b	12/17/2019 20:00:28.482	0.358224131240608	5	either	back
167	target_h1_5	12/17/2019 20:00:32.919	0.338371268081577	6	either	pinky
167	filler_b_a	12/17/2019 20:00:37.246	0.867266720933006	7	back	back
167	filler_l_b	12/17/2019 20:00:39.833	0.0546484604283286	8	leg	leg_knee
167	filler_a_a	12/17/2019 20:00:43.592	0.933614770955504	9	either	arm_shoulder
167	target_h1_4	12/17/2019 20:00:48.621	0.112234511020691	10	either	ring_finger
167	filler_a_l	12/17/2019 20:00:51.538	0.314499075831012	11	arm	arm_shoulder
167	target_f1_4	12/17/2019 20:00:55.131	0.749174361190857	12	either	big_toe
