127	filler_a_l	12/17/2019 12:35:37.707	0.709033101870777	1	arm	arm_shoulder
127	filler_a_a	12/17/2019 12:35:44.523	0.234495177938701	2	either	arm_shoulder
127	target_h1_4	12/17/2019 12:35:48.390	0.591412943395884	3	either	ring_finger
127	target_f4_5	12/17/2019 12:35:53.329	0.834320765760825	4	either	ring_toe
127	filler_b_b	12/17/2019 12:35:56.449	0.90561821132815	5	either	back_shoulder
127	filler_b_a	12/17/2019 12:35:58.894	0.954719201269658	6	back	back
127	target_f1_4	12/17/2019 12:36:03.208	0.649315827134163	7	either	ring_toe
127	filler_l_l	12/17/2019 12:36:07.930	0.579731240942241	8	either	leg_knee
127	target_h1_5	12/17/2019 12:36:23.483	0.888524864408286	9	either	pinky
127	filler_l_b	12/17/2019 12:36:25.328	0.779032207400636	10	leg	leg_knee
127	target_f1_5	12/17/2019 12:36:30.961	0.828532256958173	11	either	pinky_toe
127	target_h4_5	12/17/2019 12:36:33.624	0.873051250892789	12	either	ring_finger
