usernum	cond	timestamp	leftright	order	expected	choice
25	filler_a_l	10/20/2020 15:58:49.774	0.240357377407239	8	arm_shoulder	arm_shoulder
25	filler_b_b	10/20/2020 15:58:54.440	0.692169323404418	9	either	back
25	target_f1_4	10/20/2020 15:58:58.220	0.461900875046016	10	either	ring_toe

25	target_f4_5	10/20/2020 15:59:01.169	0.934802190939994	11	either	ring_toe
25	filler_b_a	10/20/2020 15:59:03.984	0.122998400664986	12	back	back
26	filler_l_b	10/20/2020 15:59:30.502	0.188637883941741	1	leg_knee	leg_knee
26	filler_a_l	10/20/2020 15:59:36.301	0.286097732679085	2	arm_shoulder	arm_shoulder
26	target_f4_5	10/20/2020 15:59:44.985	0.405732789616199	3	either	ring_toe
26	target_h1_5	10/20/2020 15:59:51.419	0.383787598767416	4	either	pinky

26	target_f1_4	10/20/2020 15:59:55.074	0.0208632804724438	5	either	ring_toe

26	target_h1_4	10/20/2020 15:59:57.408	0.834069286313937	6	either	ring_finger

26	target_h4_5	10/20/2020 16:00:00.462	0.0569249816044284	7	either	pinky

26	filler_b_a	10/20/2020 16:00:03.351	0.193045578970672	8	back	back
26	filler_b_b	10/20/2020 16:00:06.936	0.870316463829116	9	either	back
26	filler_l_l	10/20/2020 16:00:10.800	0.983269125995324	10	either	leg_calf
26	target_f1_5	10/20/2020 16:00:13.133	0.425025881341757	11	either	big_toe
26	filler_a_a	10/20/2020 16:00:16.407	0.113357806884782	12	either	arm_shoulder

27	target_h1_4	10/20/2020 16:06:23.406	0.527228756415756	1	either	thumb
27	filler_b_b	10/20/2020 16:06:28.357	0.579366504754038	2	either	back
27	target_f1_5	10/20/2020 16:06:33.191	0.455448084118874	3	either	big_toe
27	filler_l_b	10/20/2020 16:06:38.903	0.803637574267672	4	leg_knee	leg_knee
27	target_f4_5	10/20/2020 16:06:46.238	0.343390845301659	5	either	ring_toe
27	filler_a_l	10/20/2020 16:06:50.012	0.83993176587774	6	arm_shoulder	arm_shoulder
27	filler_l_l	10/20/2020 16:06:55.669	0.503764773559855	7	either	leg_calf
27	filler_b_a	10/20/2020 16:06:59.123	0.847992048206837	8	back	back
27	target_f1_4	10/20/2020 16:07:02.292	0.399050978784548	9	either	big_toe
27	target_h1_5	10/20/2020 16:07:07.962	0.682532294261367	10	either	thumb
27	target_h4_5	10/20/2020 16:07:13.305	0.455070553886802	11	either	pinky

27	filler_a_a	10/20/2020 16:07:18.153	0.594590743146004	12	either	arm_shoulder

28	target_f1_5	10/20/2020 16:08:50.362	0.977404109043167	1	either	pinky_toe

28	filler_b_b	10/20/2020 16:08:55.595	0.794236048431234	2	either	back
28	filler_l_l	10/20/2020 16:09:02.338	0.809386090216325	3	either	leg_calf
28	target_h1_4	10/20/2020 16:09:10.322	0.345423004663648	4	either	ring_finger

28	target_h1_5	10/20/2020 16:09:15.458	0.949886117204191	5	either	pinky

28	filler_l_b	10/20/2020 16:09:18.701	0.416171498670341	6	leg_knee	leg_knee
28	target_f4_5	10/20/2020 16:09:25.495	0.409205699878843	7	either	ring_toe
28	target_f1_4	10/20/2020 16:09:28.884	0.315994985475303	8	either	ring_toe

28	filler_b_a	10/20/2020 16:09:31.556	0.411287569747405	9	back	back
28	filler_a_l	10/20/2020 16:09:35.027	0.0182766204970939	10	arm_shoulder	arm_shoulder
28	target_h4_5	10/20/2020 16:09:37.766	0.987198547999473	11	either	ring_finger
28	filler_a_a	10/20/2020 16:09:41.720	0.554129243436368	12	either	arm_shoulder

29	target_f4_5	10/20/2020 16:09:33.232	0.463916415887983	1	either	ring_toe
29	target_h1_5	10/20/2020 16:09:37.510	0.517690730354847	2	either	pinky

29	filler_a_l	10/20/2020 16:09:40.821	0.064001516047032	3	arm_shoulder	arm_shoulder
29	target_f1_5	10/20/2020 16:09:45.213	0.0778244520342959	4	either	pinky_toe

29	filler_l_l	10/20/2020 16:09:49.134	0.823351210056902	5	either	leg_calf
29	target_h1_4	10/20/2020 16:10:02.598	0.0618687787364287	6	either	ring_finger

29	filler_a_a	10/20/2020 16:10:22.094	0.32045508323154	7	either	arm_shoulder

29	filler_b_b	10/20/2020 16:10:25.729	0.43699755969374	8	either	back
29	filler_l_b	10/20/2020 16:10:28.058	0.668053780057566	9	leg_knee	leg_knee
29	filler_b_a	10/20/2020 16:10:30.320	0.0110398648112131	10	back	back
29	target_f1_4	10/20/2020 16:10:34.570	0.675544104845361	11	either	ring_toe

29	target_h4_5	10/20/2020 16:10:41.094	0.801922719067992	12	either	ring_finger
30	filler_b_b	10/20/2020 16:09:34.176	0.497926794997515	1	either	back
30	filler_l_l	10/20/2020 16:09:37.308	0.965112417311506	2	either	leg_knee

30	target_f4_5	10/20/2020 16:09:40.233	0.670283047090383	3	either	ring_toe
30	filler_l_b	10/20/2020 16:09:42.565	0.640981529680179	4	leg_knee	leg_knee
30	target_f1_5	10/20/2020 16:09:44.819	0.074897059778781	5	either	big_toe
30	target_h1_4	10/20/2020 16:09:49.338	0.818482177871378	6	either	thumb
30	target_h1_5	10/20/2020 16:09:54.058	0.0181531643766029	7	either	pinky

30	target_h4_5	10/20/2020 16:09:56.261	0.50307765703565	8	either	pinky

30	filler_a_l	10/20/2020 16:09:58.444	0.178216284214617	9	arm_shoulder	arm_shoulder
30	filler_a_a	10/20/2020 16:10:00.700	0.710305182336928	10	either	arm_shoulder

30	target_f1_4	10/20/2020 16:10:03.338	0.689317730329098	11	either	ring_toe

30	filler_b_a	10/20/2020 16:10:05.272	0.949154705814184	12	back	back
31	filler_b_b	10/20/2020 16:12:31.160	0.940624663214297	1	either	back
31	target_h4_5	10/20/2020 16:14:11.443	0.27458060330628	2	either	pinky

31	filler_a_a	10/20/2020 16:14:19.485	0.142186743280948	3	either	arm_shoulder

31	filler_l_b	10/20/2020 16:14:24.490	0.211790052781911	4	leg_knee	leg_knee
31	target_f1_4	10/20/2020 16:14:32.097	0.102705812388198	5	either	ring_toe

31	target_f1_5	10/20/2020 16:14:38.809	0.327918151700036	6	either	pinky_toe

31	filler_b_a	10/20/2020 16:14:41.569	0.508693158001737	7	back	back
31	filler_a_l	10/20/2020 16:14:44.972	0.900368248651834	8	arm_shoulder	arm_shoulder
31	target_f4_5	10/20/2020 16:14:54.367	0.203776933559315	9	either	ring_toe
31	target_h1_4	10/20/2020 16:14:58.517	0.529258442417817	10	either	ring_finger

31	filler_l_l	10/20/2020 16:15:37.092	0.323242098632367	11	either	leg_calf
31	target_h1_5	10/20/2020 16:15:40.457	0.359951372332038	12	either	pinky

32	target_h4_5	10/20/2020 16:16:51.351	0.609820907310681	1	either	pinky

32	filler_b_a	10/20/2020 16:16:54.193	0.467513793687434	2	back	back
32	target_f4_5	10/20/2020 16:17:05.114	0.498240400179387	3	either	ring_toe
32	target_h1_5	10/20/2020 16:17:08.649	0.865478730601357	4	either	pinky

32	target_f1_4	10/20/2020 16:17:15.620	0.732077176057832	5	either	ring_toe

32	filler_b_b	10/20/2020 16:17:19.417	0.536529982303367	6	either	back
32	target_f1_5	10/20/2020 16:17:22.828	0.567723190718429	7	either	pinky_toe

32	filler_l_l	10/20/2020 16:17:29.360	0.275335426515998	8	either	leg_calf
32	filler_a_l	10/20/2020 16:17:31.661	0.179273217058839	9	arm_shoulder	arm_shoulder
32	target_h1_4	10/20/2020 16:17:38.621	0.0252526331032676	10	either	ring_finger

32	filler_l_b	10/20/2020 16:17:41.239	0.821575013761507	11	leg_knee	leg_knee
32	filler_a_a	10/20/2020 16:17:45.383	0.121802310532988	12	either	arm_shoulder

33	target_f1_5	10/20/2020 16:19:20.113	0.431623334371583	1	either	big_toe
33	filler_b_a	10/20/2020 16:19:24.564	0.755886482614191	2	back	back
33	filler_b_b	10/20/2020 16:19:29.411	0.373480453695269	3	either	back
33	target_h4_5	10/20/2020 16:19:47.121	0.703964035798894	4	either	ring_finger
33	filler_l_b	10/20/2020 16:19:51.423	0.510657684951187	5	leg_knee	leg_knee
33	target_h1_4	10/20/2020 16:20:13.457	0.376249643349187	6	either	ring_finger

33	filler_a_a	10/20/2020 16:20:25.324	0.896108774774806	7	either	arm_elbow
33	filler_a_l	10/20/2020 16:20:28.728	0.191310833980427	8	arm_shoulder	leg_calf

33	target_f1_4	10/20/2020 16:20:42.510	0.0449983643638951	9	either	big_toe
33	target_f4_5	10/20/2020 16:20:47.256	0.607703314469294	10	either	ring_toe
33	target_h1_5	10/20/2020 16:20:54.800	0.947225146534951	11	either	thumb
33	filler_l_l	10/20/2020 16:20:59.798	0.997941007445664	12	either	leg_calf
34	filler_l_b	10/20/2020 16:22:00.032	0.337546227806346	1	leg_knee	leg_knee
34	filler_a_l	10/20/2020 16:22:02.438	0.820328131158934	2	arm_shoulder	arm_shoulder
34	target_f1_5	10/20/2020 16:22:05.609	0.610218271453963	3	either	big_toe
34	filler_b_b	10/20/2020 16:22:09.170	0.330755140473233	4	either	back
34	filler_l_l	10/20/2020 16:22:12.872	0.230297260991396	5	either	leg_calf
34	filler_a_a	10/20/2020 16:22:17.114	0.718114664386125	6	either	arm_elbow
34	target_f1_4	10/20/2020 16:22:20.534	0.421061430665763	7	either	big_toe
34	target_h4_5	10/20/2020 16:22:26.758	0.334766783359559	8	either	pinky

34	target_h1_5	10/20/2020 16:22:29.039	0.979514769119309	9	either	thumb
34	target_h1_4	10/20/2020 16:22:31.154	0.198411202830361	10	either	thumb
34	target_f4_5	10/20/2020 16:22:34.658	0.50965394995092	11	either	ring_toe
34	filler_b_a	10/20/2020 16:22:36.700	0.191261136978031	12	back	back
35	target_h4_5	10/20/2020 16:32:44.308	0.121478070811467	1	either	ring_finger
35	filler_b_b	10/20/2020 16:32:47.537	0.92328890350564	2	either	back
35	target_h1_5	10/20/2020 16:32:50.071	0.418108007944287	3	either	thumb
35	filler_a_a	10/20/2020 16:32:53.069	0.164493367848085	4	either	arm_elbow
35	filler_l_l	10/20/2020 16:32:57.893	0.762894851927744	5	either	leg_calf
35	target_h1_4	10/20/2020 16:32:59.585	0.114137288955138	6	either	ring_finger

35	target_f1_4	10/20/2020 16:33:04.763	0.749842362086387	7	either	big_toe
35	filler_b_a	10/20/2020 16:33:07.467	0.355684587107138	8	back	back
35	filler_a_l	10/20/2020 16:33:09.845	0.639903561751456	9	arm_shoulder	arm_shoulder
35	target_f4_5	10/20/2020 16:33:13.050	0.364434738251479	10	either	ring_toe
35	target_f1_5	10/20/2020 16:33:15.266	0.790002408511103	11	either	big_toe
35	filler_l_b	10/20/2020 16:33:17.598	0.000198740585805268	12	leg_knee	leg_knee
37	filler_b_b	10/20/2020 16:35:17.895	0.362542050498636	1	either	back
37	target_h1_4	10/20/2020 16:35:25.890	0.792544562443258	2	either	thumb
37	target_f1_5	10/20/2020 16:35:31.004	0.153457240740867	3	either	big_toe
37	filler_a_l	10/20/2020 16:35:33.713	0.50552605565554	4	arm_shoulder	arm_shoulder
37	target_f4_5	10/20/2020 16:35:37.782	0.877323556066589	5	either	ring_toe
37	filler_l_l	10/20/2020 16:35:41.271	0.836933058294566	6	either	leg_calf
37	filler_l_b	10/20/2020 16:35:43.387	0.0893889673325283	7	leg_knee	leg_knee
37	target_h4_5	10/20/2020 16:35:48.848	0.948526800218136	8	either	pinky

37	target_h1_5	10/20/2020 16:35:58.020	0.203105684210644	9	either	pinky

37	filler_a_a	10/20/2020 16:36:00.539	0.400467518325062	10	either	arm_shoulder

37	filler_b_a	10/20/2020 16:36:02.226	0.291854631927894	11	back	back
37	target_f1_4	10/20/2020 16:36:06.114	0.458351532536657	12	either	ring_toe

38	filler_l_b	10/20/2020 16:37:28.899	0.975233767953799	1	leg_knee	leg_knee
38	filler_a_l	10/20/2020 16:37:31.627	0.528938681426556	2	arm_shoulder	arm_shoulder
38	filler_b_b	10/20/2020 16:37:35.545	0.0665882903422279	3	either	back
38	target_h1_5	10/20/2020 16:37:39.591	0.331332009825022	4	either	pinky

38	target_h1_4	10/20/2020 16:37:42.268	0.702742884940566	5	either	ring_finger

38	target_f1_5	10/20/2020 16:37:48.759	0.240953645276935	6	either	pinky_toe

38	target_f4_5	10/20/2020 16:37:51.626	0.0754149424183232	7	either	ring_toe
38	filler_b_a	10/20/2020 16:37:54.010	0.762127172974036	8	back	back
38	filler_a_a	10/20/2020 16:37:57.664	0.747046751509519	9	either	arm_shoulder

38	filler_l_l	10/20/2020 16:38:01.008	0.350495114530535	10	either	leg_calf
38	target_f1_4	10/20/2020 16:38:04.946	0.184909049960883	11	either	ring_toe

38	target_h4_5	10/20/2020 16:38:11.598	0.803129013235779	12	either	pinky

39	target_f1_4	10/20/2020 16:46:04.692	0.0139753383855385	1	either	big_toe
39	target_h1_5	10/20/2020 16:46:16.719	0.0344700720897926	2	either	pinky

39	target_h4_5	10/20/2020 16:46:22.177	0.631780722252191	3	either	pinky

39	target_h1_4	10/20/2020 16:46:26.119	0.387544300946505	4	either	ring_finger

39	filler_a_l	10/20/2020 16:46:29.929	0.0378997624657167	5	arm_shoulder	arm_shoulder
39	filler_l_b	10/20/2020 16:46:33.262	0.574890612232597	6	leg_knee	leg_knee
39	target_f1_5	10/20/2020 16:46:39.574	0.570632774922164	7	either	big_toe
39	filler_b_b	10/20/2020 16:46:46.978	0.662822968633012	8	either	back
39	filler_l_l	10/20/2020 16:46:55.888	0.0684699167768521	9	either	leg_knee

39	target_f4_5	10/20/2020 16:47:01.853	0.470304911797033	10	either	ring_toe
39	filler_a_a	10/20/2020 16:47:06.174	0.581543395835073	11	either	arm_shoulder

39	filler_b_a	10/20/2020 16:47:09.116	0.187405710182251	12	back	back
40	filler_l_b	10/20/2020 16:49:26.123	0.358112213042663	1	leg_knee	leg_knee
40	target_f1_4	10/20/2020 16:49:34.873	0.645364699027599	2	either	big_toe
40	filler_a_a	10/20/2020 16:49:37.462	0.958926501059072	3	either	arm_elbow
40	filler_l_l	10/20/2020 16:49:40.229	0.0624605529747022	4	either	leg_calf
40	filler_b_b	10/20/2020 16:49:42.657	0.752844557472603	5	either	back
40	target_f4_5	10/20/2020 16:49:45.671	0.497240781159238	6	either	ring_toe
40	filler_a_l	10/20/2020 16:49:48.070	0.103065196032734	7	arm_shoulder	arm_shoulder
40	target_h1_5	10/20/2020 16:49:51.054	0.780877777681784	8	either	thumb
40	target_h4_5	10/20/2020 16:49:53.053	0.465744882662879	9	either	pinky

40	filler_b_a	10/20/2020 16:49:55.470	0.81833883149466	10	back	back
40	target_h1_4	10/20/2020 16:49:57.649	0.935071923145191	11	either	ring_finger

40	target_f1_5	10/20/2020 16:50:02.540	0.0772714876375211	12	either	big_toe
41	filler_l_b	10/20/2020 16:51:16.952	0.508306839809851	1	leg_knee	leg_knee
41	target_f4_5	10/20/2020 16:51:22.512	0.0385049728947742	2	either	ring_toe
41	filler_b_b	10/20/2020 16:51:26.844	0.852571389245899	3	either	back_shoulder

41	target_h4_5	10/20/2020 16:51:29.563	0.302141381268488	4	either	ring_finger
41	target_f1_5	10/20/2020 16:51:32.680	0.272670327293785	5	either	big_toe
41	target_h1_5	10/20/2020 16:51:35.594	0.47455717258072	6	either	thumb
41	target_f1_4	10/20/2020 16:51:37.574	0.845559147493081	7	either	big_toe
41	filler_a_a	10/20/2020 16:51:39.900	0.0528269531942023	8	either	arm_elbow
41	filler_l_l	10/20/2020 16:51:43.397	0.304370923972787	9	either	leg_knee

41	target_h1_4	10/20/2020 16:51:45.202	0.667765573904948	10	either	thumb
41	filler_b_a	10/20/2020 16:51:47.335	0.918894515679316	11	back	back
41	filler_a_l	10/20/2020 16:51:50.396	0.331764897870929	12	arm_shoulder	arm_shoulder
42	filler_l_b	10/20/2020 16:59:59.480	0.0759074870302392	1	leg_knee	leg_knee
42	target_f1_4	10/20/2020 17:00:09.098	0.129880087058158	2	either	ring_toe

42	target_f4_5	10/20/2020 17:00:14.790	0.79702272366649	3	either	ring_toe
42	target_h1_4	10/20/2020 17:00:18.898	0.969101100302399	4	either	ring_finger

42	filler_b_b	10/20/2020 17:00:21.821	0.766842511090548	5	either	back
42	filler_a_l	10/20/2020 17:00:25.638	0.161018444531695	6	arm_shoulder	arm_shoulder
42	filler_b_a	10/20/2020 17:00:29.008	0.349866006131382	7	back	back
42	target_f1_5	10/20/2020 17:00:35.578	0.544677990096719	8	either	pinky_toe

42	filler_l_l	10/20/2020 17:00:39.176	0.808932708882825	9	either	leg_calf
42	target_h4_5	10/20/2020 17:00:42.911	0.529435721299709	10	either	ring_finger
42	target_h1_5	10/20/2020 17:00:47.655	0.874543462022306	11	either	thumb
42	filler_a_a	10/20/2020 17:00:51.394	0.830284809301705	12	either	arm_shoulder

43	filler_b_b	10/20/2020 17:00:01.240	0.656832031513662	1	either	back
43	filler_l_l	10/20/2020 17:00:06.241	0.573829468646185	2	either	leg_calf
43	target_h4_5	10/20/2020 17:00:16.131	0.605489916008995	3	either	ring_finger
43	target_f4_5	10/20/2020 17:00:32.616	0.328833990105526	4	either	ring_toe
43	target_f1_5	10/20/2020 17:00:38.029	0.56460175996563	5	either	big_toe
43	target_f1_4	10/20/2020 17:00:44.808	0.301015787133114	6	either	big_toe
43	filler_a_a	10/20/2020 17:00:51.648	0.249068790189089	7	either	arm_shoulder

43	filler_l_b	10/20/2020 17:00:54.472	0.415094568234966	8	leg_knee	leg_knee
43	target_h1_4	10/20/2020 17:00:57.694	0.202445955322222	9	either	thumb
43	target_h1_5	10/20/2020 17:01:01.943	0.584375090039433	10	either	thumb
43	filler_b_a	10/20/2020 17:01:05.432	0.0226580489697916	11	back	back
43	filler_a_l	10/20/2020 17:01:09.363	0.495651473830552	12	arm_shoulder	arm_shoulder
44	target_f1_5	10/20/2020 17:03:32.550	0.95494535363196	1	either	big_toe
44	filler_l_b	10/20/2020 17:03:36.793	0.611908591426076	2	leg_knee	leg_knee
44	filler_b_b	10/20/2020 17:03:39.657	0.962306119808094	3	either	back
44	filler_b_a	10/20/2020 17:03:41.837	0.669951736535044	4	back	back
44	target_f1_4	10/20/2020 17:03:44.538	0.460236606261791	5	either	ring_toe

44	target_h4_5	10/20/2020 17:03:48.875	0.357754202167602	6	either	pinky

44	filler_a_l	10/20/2020 17:06:14.570	0.793401213203655	7	arm_shoulder	arm_shoulder
44	target_f4_5	10/20/2020 17:06:17.165	0.93312722614883	8	either	ring_toe
44	filler_a_a	10/20/2020 17:06:20.940	0.47609150859444	9	either	arm_elbow
44	target_h1_5	10/20/2020 17:06:23.669	0.58502931853673	10	either	thumb
44	filler_l_l	10/20/2020 17:06:28.854	0.306542192426608	11	either	leg_calf
44	target_h1_4	10/20/2020 17:06:30.648	0.874300175187276	12	either	thumb
45	target_h1_5	10/20/2020 17:03:01.390	0.242938703698204	1	either	thumb
45	target_h4_5	10/20/2020 17:03:07.996	0.310463112154142	2	either	ring_finger
45	target_f4_5	10/20/2020 17:03:16.017	0.308200984102772	3	either	ring_toe
45	target_f1_5	10/20/2020 17:03:19.983	0.228101136702211	4	either	big_toe
