252	target_f1_5	09/15/2021 16:56:34.491	0.550876921814965	1	either	pinky_toe
252	filler_b_b	09/15/2021 16:56:38.878	0.133591005419479	2	either	back
252	filler_a_l	09/15/2021 16:56:43.478	0.718297221073048	3	arm	arm_shoulder
252	target_h1_5	09/15/2021 16:56:49.633	0.998211906365217	4	either	pinky
252	target_f4_5	09/15/2021 16:56:53.692	0.0764699609289927	5	either	ring_toe
252	filler_l_b	09/15/2021 16:56:59.329	0.9578708594936	6	leg	leg_knee
252	target_h4_5	09/15/2021 16:57:02.666	0.846166458054544	7	either	pinky
252	filler_l_l	09/15/2021 16:57:07.159	0.13776488004169	8	either	leg_calf
252	target_f1_4	09/15/2021 16:57:11.356	0.202435409025387	9	either	ring_toe
252	filler_b_a	09/15/2021 16:57:14.611	0.448202792395936	10	back	back
252	filler_a_a	09/15/2021 16:57:17.395	0.512004128730954	11	either	arm_shoulder
252	target_h1_4	09/15/2021 16:57:22.199	0.22859218467875	12	either	ring_finger
