240	filler_l_l	09/15/2021 16:54:56.349	0.267310435026051	1	either	leg_knee
240	filler_b_a	09/15/2021 16:54:59.896	0.00715531090191135	2	back	back
240	target_h1_4	09/15/2021 16:55:16.319	0.350619222576828	3	either	ring_finger
240	filler_a_l	09/15/2021 16:55:19.765	0.678204410317452	4	arm	arm_shoulder
240	filler_l_b	09/15/2021 16:55:22.461	0.683057826551707	5	leg	leg_knee
240	filler_a_a	09/15/2021 16:55:27.708	0.688147537018271	6	either	arm_shoulder
240	target_f1_4	09/15/2021 16:55:34.369	0.00654134510932991	7	either	big_toe
240	target_f1_5	09/15/2021 16:55:37.298	0.548810160792531	8	either	big_toe
240	filler_b_b	09/15/2021 16:55:40.546	0.365834377779723	9	either	back
240	target_f4_5	09/15/2021 16:55:43.239	0.65273691628045	10	either	ring_toe
240	target_h4_5	09/15/2021 16:55:51.591	0.181191704076813	11	either	ring_finger
240	target_h1_5	09/15/2021 16:55:55.949	0.783518770317645	12	either	pinky
