269	filler_b_a	09/15/2021 16:59:03.820	0.90793127480811	1	back	back
269	target_h4_5	09/15/2021 16:59:12.086	0.272183776441128	2	either	ring_finger
269	target_f4_5	09/15/2021 16:59:18.207	0.827362837110744	3	either	pinky_toe
269	target_f1_5	09/15/2021 16:59:22.299	0.474116318700002	4	either	big_toe
269	filler_l_b	09/15/2021 16:59:24.635	0.941139151881547	5	leg	leg_knee
269	filler_a_a	09/15/2021 16:59:27.047	0.108386009772406	6	either	arm_elbow
269	target_h1_5	09/15/2021 16:59:30.075	0.321943633564846	7	either	thumb
269	filler_b_b	09/15/2021 16:59:31.858	0.857764003639208	8	either	back
269	target_f1_4	09/15/2021 16:59:36.486	0.243902892646478	9	either	big_toe
269	filler_a_l	09/15/2021 16:59:41.320	0.862209109895961	10	arm	arm_shoulder
269	target_h1_4	09/15/2021 16:59:43.476	0.426575468228297	11	either	thumb
269	filler_l_l	09/15/2021 16:59:45.256	0.924837397252308	12	either	leg_knee
