244	filler_a_a	09/15/2021 16:55:53.965	0.460572681696252	1	either	arm_elbow
244	filler_l_l	09/15/2021 16:56:03.211	0.873659042249532	2	either	leg_calf
244	target_h1_5	09/15/2021 16:56:19.227	0.000357341793463917	3	either	pinky
244	filler_a_l	09/15/2021 16:56:25.808	0.13981803863226	4	arm	arm_shoulder
244	target_f4_5	09/15/2021 16:56:30.257	0.800863225785182	5	either	ring_toe
244	target_h1_4	09/15/2021 16:56:33.644	0.520838855373771	6	either	thumb
244	filler_l_b	09/15/2021 16:56:36.854	0.0112501702542467	7	leg	leg_knee
244	target_h4_5	09/15/2021 16:56:41.686	0.0681902049846066	8	either	ring_finger
244	filler_b_b	09/15/2021 16:56:45.539	0.414970077182264	9	either	back_shoulder
244	target_f1_5	09/15/2021 16:56:51.115	0.432682527768524	10	either	big_toe
244	target_f1_4	09/15/2021 16:56:53.822	0.817922036004351	11	either	big_toe
244	filler_b_a	09/15/2021 16:56:56.819	0.985336248370917	12	back	back
