246	target_h1_4	09/15/2021 16:55:52.992	0.247888117403821	1	either	thumb
246	filler_l_l	09/15/2021 16:55:57.650	0.40111593443817	2	either	leg_calf
246	filler_a_a	09/15/2021 16:56:01.067	0.0345051373160494	3	either	arm_shoulder
246	filler_b_b	09/15/2021 16:56:05.761	0.4749070332191	4	either	back
246	target_f1_4	09/15/2021 16:56:16.331	0.621476298970268	5	either	ring_toe
246	target_h4_5	09/15/2021 16:56:19.742	0.182350426054658	6	either	pinky
246	target_f4_5	09/15/2021 16:56:24.223	0.0177391453917188	7	either	pinky_toe
246	filler_b_a	09/15/2021 16:56:26.737	0.27986089869319	8	back	back
246	target_h1_5	09/15/2021 16:56:33.286	0.111851814509468	9	either	thumb
246	target_f1_5	09/15/2021 16:56:37.181	0.315082726840959	10	either	big_toe
246	filler_a_l	09/15/2021 16:56:40.000	0.905889320493774	11	arm	arm_shoulder
246	filler_l_b	09/15/2021 16:56:43.461	0.678862447691248	12	leg	leg_knee
