274	filler_b_a	09/15/2021 17:00:26.767	0.0572981381128592	1	back	back
274	target_h4_5	09/15/2021 17:00:38.101	0.958466016761125	2	either	pinky
274	filler_l_b	09/15/2021 17:00:42.082	0.567535176714049	3	leg	leg_knee
274	filler_a_a	09/15/2021 17:00:46.444	0.563541010794328	4	either	arm_shoulder
274	target_h1_4	09/15/2021 17:00:53.206	0.374344157827185	5	either	thumb
274	target_f1_5	09/15/2021 17:00:57.953	0.566788845303567	6	either	big_toe
274	target_f4_5	09/15/2021 17:01:02.412	0.522737202308239	7	either	pinky_toe
274	filler_l_l	09/15/2021 17:01:06.849	0.323649377868609	8	either	leg_knee
274	target_f1_4	09/15/2021 17:01:10.508	0.859664301461638	9	either	big_toe
274	target_h1_5	09/15/2021 17:01:13.861	0.637026314930157	10	either	pinky
274	filler_a_l	09/15/2021 17:01:17.700	0.911792552637966	11	arm	arm_shoulder
274	filler_b_b	09/15/2021 17:01:22.394	0.684675406272621	12	either	back
