usernum	cond	timestamp	leftright	order	expected	choice
121	filler_l_b	12/17/2019 12:38:26.122	0.704521281718375	11	leg	leg_knee
121	filler_a_a	12/17/2019 12:38:28.249	0.876312293418781	12	either	arm_shoulder
122	filler_l_l	12/17/2019 12:34:07.983	0.0745278257682038	1	either	leg_calf
122	target_f4_5	12/17/2019 12:34:14.674	0.450928876250149	2	either	ring_toe
122	filler_a_a	12/17/2019 12:34:17.942	0.153978978357376	3	either	arm_shoulder
122	filler_l_b	12/17/2019 12:34:20.567	0.301562753346847	4	leg	leg_knee
122	target_h1_5	12/17/2019 12:34:23.741	0.650113062773929	5	either	thumb
122	filler_b_b	12/17/2019 12:34:25.857	0.118889653430418	6	either	back
122	target_f1_5	12/17/2019 12:34:28.697	0.617961793280305	7	either	big_toe
122	filler_a_l	12/17/2019 12:34:30.564	0.552572501431317	8	arm	arm_shoulder
122	target_h4_5	12/17/2019 12:34:34.585	0.881950940311985	9	either	ring_finger
122	target_f1_4	12/17/2019 12:34:37.315	0.673941755508171	10	either	ring_toe
122	filler_b_a	12/17/2019 12:34:39.278	0.364322648224519	11	back	back
122	target_h1_4	12/17/2019 12:34:41.088	0.196631645857455	12	either	thumb
123	filler_l_b	12/17/2019 12:34:24.172	0.597656725746678	1	leg	leg_knee
123	target_h1_4	12/17/2019 12:34:28.225	0.212914151911722	2	either	ring_finger
123	target_f1_4	12/17/2019 12:34:32.026	0.146986868306161	3	either	ring_toe
123	target_h1_5	12/17/2019 12:34:34.761	0.414102452182309	4	either	pinky
123	filler_a_a	12/17/2019 12:34:37.369	0.0285948441169275	5	either	arm_shoulder
123	target_f1_5	12/17/2019 12:34:39.910	0.378674893946485	6	either	pinky_toe
123	target_h4_5	12/17/2019 12:34:43.927	0.0773991905889524	7	either	ring_finger
123	filler_l_l	12/17/2019 12:34:49.603	0.648509929961623	8	either	leg_knee
123	filler_b_b	12/17/2019 12:34:55.297	0.525391674208553	9	either	back
123	filler_b_a	12/17/2019 12:34:56.942	0.747243449864076	10	back	back
123	target_f4_5	12/17/2019 12:35:00.672	0.0352172370339794	11	either	ring_toe
123	filler_a_l	12/17/2019 12:35:03.122	0.475497327120141	12	arm	arm_shoulder
124	target_f1_4	12/17/2019 12:34:35.457	0.160137506042705	1	either	ring_toe
124	target_f1_4	12/17/2019 12:34:43.662	0.160137506042705	1	either	ring_toe
124	filler_l_b	12/17/2019 12:34:45.006	0.585782674680562	2	leg	leg_knee
124	target_h1_5	12/17/2019 12:34:49.930	0.117512885321961	3	either	thumb
124	target_f1_5	12/17/2019 12:34:52.975	0.086415842481987	4	either	big_toe
124	filler_b_b	12/17/2019 12:34:59.231	0.0597126738439364	5	either	back_shoulder
124	filler_b_a	12/17/2019 12:35:01.416	0.713571864952431	6	back	back
124	target_h1_4	12/17/2019 12:35:04.308	0.647330034365044	7	either	thumb
124	target_f4_5	12/17/2019 12:35:06.380	0.077189517513947	8	either	ring_toe
124	filler_a_l	12/17/2019 12:35:09.144	0.499463348490284	9	arm	arm_shoulder
124	filler_a_a	12/17/2019 12:35:10.896	0.638722986289398	10	either	arm_shoulder
124	filler_l_l	12/17/2019 12:35:15.451	0.878739972672523	11	either	leg_knee
124	target_h4_5	12/17/2019 12:35:18.481	0.635472735929401	12	either	pinky
125	target_f4_5	12/17/2019 12:34:53.914	0.461520365513028	1	either	ring_toe
125	filler_l_b	12/17/2019 12:34:56.039	0.695572445242764	2	leg	leg_knee
125	target_f1_5	12/17/2019 12:34:57.813	0.319868659208627	3	either	big_toe
125	target_h1_4	12/17/2019 12:35:00.246	0.975884329135628	4	either	ring_finger
125	filler_b_b	12/17/2019 12:35:02.452	0.960755130582587	5	either	back
125	target_f1_4	12/17/2019 12:35:05.582	0.910144948939891	6	either	ring_toe
125	filler_b_a	12/17/2019 12:35:08.341	0.632678576353104	7	back	back
125	filler_l_l	12/17/2019 12:35:11.190	0.860919197629304	8	either	leg_knee
125	target_h4_5	12/17/2019 12:35:14.406	0.328084912457602	9	either	pinky
125	filler_a_l	12/17/2019 12:35:17.014	0.798532033412815	10	arm	arm_shoulder
125	target_h1_5	12/17/2019 12:35:19.971	0.165414178817631	11	either	pinky
125	filler_a_a	12/17/2019 12:35:21.902	0.761371885267184	12	either	arm_shoulder
126	target_h1_5	12/17/2019 12:35:27.652	0.785744911599071	1	either	pinky
126	target_h4_5	12/17/2019 12:35:39.512	0.348719546877877	2	either	ring_finger
126	filler_l_l	12/17/2019 12:35:44.491	0.424498253109963	3	either	leg_calf
126	filler_a_a	12/17/2019 12:35:49.438	0.656326068871753	4	either	arm_shoulder
126	target_f1_4	12/17/2019 12:35:58.463	0.546256696879031	5	either	ring_toe
126	target_f4_5	12/17/2019 12:36:03.284	0.197133992173807	6	either	ring_toe
126	filler_a_l	12/17/2019 12:36:07.108	0.803610249030502	7	arm	arm_shoulder
126	target_h1_4	12/17/2019 12:36:12.893	0.672874346449138	8	either	thumb
126	filler_b_b	12/17/2019 12:36:16.940	0.532461089854227	9	either	back
126	filler_l_b	12/17/2019 12:36:20.131	0.233883332767622	10	leg	leg_knee
126	filler_b_a	12/17/2019 12:36:23.869	0.183519520637677	11	back	back
126	target_f1_5	12/17/2019 12:36:29.474	0.412970568592758	12	either	pinky_toe
127	filler_a_l	12/17/2019 12:35:37.707	0.709033101870777	1	arm	arm_shoulder
127	filler_a_a	12/17/2019 12:35:44.523	0.234495177938701	2	either	arm_shoulder
127	target_h1_4	12/17/2019 12:35:48.390	0.591412943395884	3	either	ring_finger
127	target_f4_5	12/17/2019 12:35:53.329	0.834320765760825	4	either	ring_toe
127	filler_b_b	12/17/2019 12:35:56.449	0.90561821132815	5	either	back_shoulder
127	filler_b_a	12/17/2019 12:35:58.894	0.954719201269658	6	back	back
127	target_f1_4	12/17/2019 12:36:03.208	0.649315827134163	7	either	ring_toe
127	filler_l_l	12/17/2019 12:36:07.930	0.579731240942241	8	either	leg_knee
127	target_h1_5	12/17/2019 12:36:23.483	0.888524864408286	9	either	pinky
127	filler_l_b	12/17/2019 12:36:25.328	0.779032207400636	10	leg	leg_knee
127	target_f1_5	12/17/2019 12:36:30.961	0.828532256958173	11	either	pinky_toe
127	target_h4_5	12/17/2019 12:36:33.624	0.873051250892789	12	either	ring_finger
128	filler_b_a	12/17/2019 12:37:49.535	0.133952135992335	1	back	back
128	target_f1_4	12/17/2019 12:37:56.539	0.230247677144693	2	either	ring_toe
128	target_h1_4	12/17/2019 12:38:02.096	0.584157503749342	3	either	ring_finger
128	target_f1_5	12/17/2019 12:38:05.107	0.553109348825277	4	either	big_toe
128	target_h4_5	12/17/2019 12:38:10.145	0.271624373578565	5	either	ring_finger
128	filler_l_b	12/17/2019 12:38:13.323	0.735057013881491	6	leg	leg_knee
128	target_h1_5	12/17/2019 12:38:15.891	0.235249763428332	7	either	thumb
128	filler_b_b	12/17/2019 12:38:18.935	0.13039911988108	8	either	back_shoulder
128	filler_a_l	12/17/2019 12:38:22.516	0.278796564162807	9	arm	arm_shoulder
128	filler_a_a	12/17/2019 12:38:25.845	0.318744456236349	10	either	arm_elbow
128	target_f4_5	12/17/2019 12:38:29.071	0.417142909559519	11	either	ring_toe
128	filler_l_l	12/17/2019 12:38:31.812	0.628286153617413	12	either	leg_knee
129	filler_b_a	12/17/2019 12:38:50.018	0.566130640990199	1	back	back
129	filler_l_b	12/17/2019 12:38:53.518	0.927185233988897	2	leg	leg_knee
129	filler_a_a	12/17/2019 12:39:33.817	0.249842999343858	3	either	arm_shoulder
129	target_h4_5	12/17/2019 12:40:27.452	0.131102757369266	4	either	ring_finger
